Customer/Project,Sl. No.,Drawing Number,Rev. No.,Description,Amd. Code,ELSN,EL Date,Despatch Status,Despatch Date,Unit,Remarks
1834,171,0-GA-630-A1743,0, MARKING ELEVATION OF SIDERUNNER ALONG GRID DB,A ,0 ,2025-06-17,N ,2025-06-17,TP ,Hard Copies yet to be despatched
1834,172,0-GA-630-A1744,0, MARKING ELEVATION OF SIDERUNNER ALONG GRID 101,A ,0 ,2025-06-17,N ,2025-06-17,TP ,Hard Copies yet to be despatched
1834,173,0-GA-630-A1745,0, MARKING ELEVATION OF SIDERUNNER ALONG GRID 110,A ,0 ,2025-06-17,N ,2025-06-17,TP ,Hard Copies yet to be despatched
1834,174,0-35-010-31804,1," FOUNDATION BOLTS ,SLEEVE PIPES AND TEMPLATES",A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,175,0-35-131-32134,1, S14L:1P-101 # 2,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,176,0-35-131-32136,1, S14R:1P-101 # 2,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,177,0-35-131-32138,1, S15L:1P-101 # 2,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,178,0-35-131-32140,1, S15R:1P-101 # 2,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,179,0-35-131-32146,1, S17L:1P-101 # 2,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,180,0-35-131-32148,1, S17R:1P-101 # 2,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,181,1-35-131-38923,1, MIDDLE COLUMNS RHS TIER-1,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,182,0-35-132-32154,1, S13R:2P-101 # 2,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,183,0-35-132-32156,1, S14L:2P-101 # 2,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,184,0-35-132-32158,1, S14R:2P-101 # 2,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,185,0-35-132-32160,1, S15L:2P-101 # 2,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,186,0-35-132-32162,1, S15R:2P-101 # 2,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,187,0-35-132-32164,1, S16L:2P-101 # 2,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,188,0-35-132-32166,1, S16R:2P-101 # 2,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,189,0-35-132-32178,1, S13L:2P-101 # 2,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,190,1-35-132-38924,0, MIDDLE COLUMNS RHS TIER-2,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,191,0-35-133-32184,1, S14L:3P-101 # 2,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,192,0-35-133-32186,1, S14R:3P-101 # 2,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,193,0-35-133-32188,1, S15L:3P-101 # 2,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,194,0-35-133-32190,2, S15R:3P-101 # 2,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,195,0-35-133-32196,1, S18:3P-101 # 2,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,196,1-35-133-38925,0, MIDDLE COLUMNS RHS TIER-3,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,197,1-35-136-38928,0, MIDDLE COLUMNS RHS TIER-6,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,198,0-35-141-32220,1," AUX.LHS,TIER-1",A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,199,0-35-141-32289,1, EX1L:1P-101#2,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,200,0-35-141-32295,1, EX4L:1P-101#2,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,201,0-35-141-32299,1, LC1:1P-101#2,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,202,0-35-141-32305,1, LC4:1P-101#2,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,203,0-35-141-32311,1, S3L:1P-101#2,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,204,0-35-141-32313,1, S4L:1P-101#2,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,205,0-35-142-32221,0," AUX.LHS,TIER-2",A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,206,0-35-142-32321,2, EX1L:2P-101#2,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,207,0-35-142-32323,2, EX2L:2P-101#2,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,208,0-35-142-32335,2, LC3:2P-101#2,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,209,0-35-142-32337,1, LC4:2P-101#2,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,210,0-35-142-32339,1, S1L:2P-101#2,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,211,0-35-142-32343,2, S3L:2P-101#2,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,212,0-35-142-32345,1, S4L:2P-101#2,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,213,0-35-142-32347,1, S5L:2P-101#2,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,214,0-35-143-32222,0," AUX.LHS,TIER-3",A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,215,0-35-143-32357,2, EX4L:3P-101 # 2,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,216,0-35-143-32361,2, LC1:3P-101#2,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,217,0-35-143-32369,2, S1L:3P-101 # 2,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,218,0-35-143-32375,1, S4L:3P-101 # 2,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,219,0-35-143-32379,1, S6L:3P-101#2,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,220,3-35-110-07658,0, PRODUCTION NOTES,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,221,0-35-146-32225,0," AUX.LHS,TIER-6",A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,222,0-35-151-32405,1, EX1R:1P-101#2,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,223,0-35-151-32407,1, EX2R:1P-101#2,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,224,0-35-151-32411,1, EX4R:1P-101#2,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,225,0-35-151-32415,1, LC5:1P-101#2,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,226,0-35-151-32417,1, LC6:1P-101#2,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,227,0-35-151-32427,1, S3R:1P-101#2,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,228,0-35-151-32431,1, S5R:1P-101#2,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,229,0-35-151-32528,1," AUX.RHS,TIER-1",A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,230,0-35-152-32445,2, EX1R:2P-101#2,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,231,0-35-152-32447,2, EX2R:2P-101#2,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,232,0-35-152-32451,2, EX4R:2P-101#2,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,233,0-35-152-32455,2, LC5:2P-101#2,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,234,0-35-152-32457,1, LC6:2P-101#2,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,235,0-35-152-32459,1, LC7:2P-101#2,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,236,0-35-152-32461,1, LC8:2P-101#2,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,237,0-35-152-32463,1, S1R:2P-101#2,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,238,0-35-152-32467,1, S3R:2P-101#2,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,239,0-35-152-32469,1, S4R:2P-101#2,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,240,0-35-152-32471,1, S5R:2P-101#2,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,241,0-35-152-32473,1, S6R:2P-101#2,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,242,0-35-152-32529,0," AUX.RHS,TIER-2",A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,243,0-35-153-32475,1, EX1R:3P-101,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,244,0-35-153-32477,1, EX2R:3P-101,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,245,0-35-153-32481,2, EX4R:3P-101,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,246,0-35-153-32485,2, LC5:3P-101,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,247,0-35-153-32487,1, LC6:3P-101,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,248,0-35-153-32489,1, LC7:3P-101,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,249,0-35-153-32491,1, LC8:3P-101 # 2,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,250,0-35-153-32493,2, S1R:3P-101,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,251,0-35-153-32495,2, S2R:3P-101,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,252,0-35-153-32499,1, S4R:3P-101,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,253,0-35-153-32503,1, S6R:3P-101,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,254,0-35-153-32530,0," AUX.RHS,TIER-3",A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,255,3-35-110-07658,0, PRODUCTION NOTES,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,256,0-35-181-31988,1, BOM(TIER-1),A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,257,0-35-182-31989,0, BOM(TIER-2),A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,258,0-35-183-31990,1, BOM(TIER-3),A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,259,3-35-110-07658,0, PRODUCTION NOTES,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,260,0-35-186-32903,0, MAIN COLUMNS TIER-6,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,261,3-35-440-00697,3, STANDARDISATION OF WELDED BEAM & WELDED BOX,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,262,3-35-440-00697,3, STANDARDISATION OF WELDED BEAM & WELDED BOX,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,263,3-35-110-07658,0, PRODUCTION NOTES,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,264,3-35-440-00697,3, STANDARDISATION OF WELDED BEAM & WELDED BOX,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,265,3-35-110-07658,0, PRODUCTION NOTES,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,266,3-35-440-00697,3, STANDARDISATION OF WELDED BEAM & WELDED BOX,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,267,3-35-110-07658,0, PRODUCTION NOTES,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,268,3-35-440-00697,3, STANDARDISATION OF WELDED BEAM & WELDED BOX,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,269,3-35-110-07658,0, PRODUCTION NOTES,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,270,3-35-440-00697,3, STANDARDISATION OF WELDED BEAM & WELDED BOX,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,271,3-35-110-07658,0, PRODUCTION NOTES,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,272,3-35-440-00697,3, STANDARDISATION OF WELDED BEAM & WELDED BOX,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,273,3-35-110-07658,0, PRODUCTION NOTES,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,274,3-35-440-00697,3, STANDARDISATION OF WELDED BEAM & WELDED BOX,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,275,3-35-110-07658,0, PRODUCTION NOTES,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,276,3-35-110-07658,0, PRODUCTION NOTES,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,277,3-35-110-07658,0, PRODUCTION NOTES,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,278,3-35-440-00697,3, STANDARDISATION OF WELDED BEAM & WELDED BOX,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,279,3-35-110-07658,0, PRODUCTION NOTES,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,280,3-35-440-00697,3, STANDARDISATION OF WELDED BEAM & WELDED BOX,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,281,0-35-442-32965,0, TIER-2 ELEVATION AT GRID F AND G,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,282,0-35-442-32967,0," TIER-2 ELEVATION AT GRID 101, 102 AND 103",A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,283,0-35-442-32968,0, TIER-2 ELEVATION AT GRID 104 AND 105,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,284,0-35-442-32970,0, TIER-2 ELEVATION AT GRID 108 109 AND 110,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,285,0-35-442-32971,0, TIER-2 PLAN AT EL. 24060 FROM GRID 101 TO 105.5,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,286,0-35-442-32972,0, TIER-2 PLAN AT EL. 24060 FROM GRID 105.5 TO 110,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,287,0-35-442-32973,0, TIER-2 PLAN AT EL. 27560 FROM GRID 101 TO 105.5,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,288,0-35-442-32974,0, TIER-2 PLAN AT EL. 24060 FROM GRID 105.5 TO 110,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,289,1-35-442-39362,0, BOM FOR CCB TIER-2 35442,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,290,3-35-110-07658,0, PRODUCTION NOTES,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,291,3-35-440-00697,3, STANDARDISATION OF WELDED BEAM & WELDED BOX,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,292,3-35-110-07658,0, PRODUCTION NOTES,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,293,3-35-440-00697,3, STANDARDISATION OF WELDED BEAM & WELDED BOX,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,294,0-35-442-32965,0, TIER-2 ELEVATION AT GRID F AND G,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,295,0-35-442-32967,0," TIER-2 ELEVATION AT GRID 101, 102 AND 103",A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,296,0-35-442-32968,0, TIER-2 ELEVATION AT GRID 104 AND 105,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,297,0-35-442-32970,0, TIER-2 ELEVATION AT GRID 108 109 AND 110,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,298,0-35-442-32971,0, TIER-2 PLAN AT EL. 24060 FROM GRID 101 TO 105.5,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,299,0-35-442-32972,0, TIER-2 PLAN AT EL. 24060 FROM GRID 105.5 TO 110,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,300,0-35-442-32973,0, TIER-2 PLAN AT EL. 27560 FROM GRID 101 TO 105.5,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,301,0-35-442-32974,0, TIER-2 PLAN AT EL. 24060 FROM GRID 105.5 TO 110,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,302,2-35-452-61469,0, BOM FOR CCB TIER-2 35452,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,303,3-35-110-07658,0, PRODUCTION NOTES,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,304,3-35-440-00697,3, STANDARDISATION OF WELDED BEAM & WELDED BOX,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,305,3-35-110-07658,0, PRODUCTION NOTES,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,306,3-35-440-00697,3, STANDARDISATION OF WELDED BEAM & WELDED BOX,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,307,0-35-511-32568,0, FRONT BRACING T-1,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,308,3-35-110-07658,0, PRODUCTION NOTES,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,309,3-35-440-00697,3, STANDARDISATION OF WELDED BEAM & WELDED BOX,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,310,0-35-442-32965,0, TIER-2 ELEVATION AT GRID F AND G,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,311,0-35-442-32967,0," TIER-2 ELEVATION AT GRID 101, 102 AND 103",A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,312,0-35-442-32968,0, TIER-2 ELEVATION AT GRID 104 AND 105,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,313,0-35-442-32970,0, TIER-2 ELEVATION AT GRID 108 109 AND 110,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,314,0-35-442-32971,0, TIER-2 PLAN AT EL. 24060 FROM GRID 101 TO 105.5,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,315,0-35-442-32972,0, TIER-2 PLAN AT EL. 24060 FROM GRID 105.5 TO 110,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,316,0-35-442-32973,0, TIER-2 PLAN AT EL. 27560 FROM GRID 101 TO 105.5,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,317,0-35-442-32974,0, TIER-2 PLAN AT EL. 24060 FROM GRID 105.5 TO 110,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,318,1-35-512-39344,0, BOM FOR VR TIER-2 35512,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,319,0-35-513-32947,0, BOM,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,320,3-35-110-07658,0, PRODUCTION NOTES,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,321,3-35-440-00697,3, STANDARDISATION OF WELDED BEAM & WELDED BOX,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,322,0-35-521-32569,0, SIDE BRACING T-1,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,323,3-35-110-07658,0, PRODUCTION NOTES,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,324,3-35-440-00697,3, STANDARDISATION OF WELDED BEAM & WELDED BOX,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,325,0-35-442-32965,0, TIER-2 ELEVATION AT GRID F AND G,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,326,0-35-442-32967,0," TIER-2 ELEVATION AT GRID 101, 102 AND 103",A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,327,0-35-442-32968,0, TIER-2 ELEVATION AT GRID 104 AND 105,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,328,0-35-442-32970,0, TIER-2 ELEVATION AT GRID 108 109 AND 110,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,329,0-35-442-32971,0, TIER-2 PLAN AT EL. 24060 FROM GRID 101 TO 105.5,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,330,0-35-442-32972,0, TIER-2 PLAN AT EL. 24060 FROM GRID 105.5 TO 110,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,331,0-35-442-32973,0, TIER-2 PLAN AT EL. 27560 FROM GRID 101 TO 105.5,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,332,0-35-442-32974,0, TIER-2 PLAN AT EL. 24060 FROM GRID 105.5 TO 110,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,333,2-35-522-61464,0, BOM FOR VBR TIER-2 35522,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,334,0-35-523-32948,0, BOM,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,335,3-35-110-07658,0, PRODUCTION NOTES,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,336,3-35-440-00697,3, STANDARDISATION OF WELDED BEAM & WELDED BOX,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,337,1-35-531-39317,0, REAR BRACING T-1,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,338,3-35-110-07658,0, PRODUCTION NOTES,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,339,3-35-440-00697,3, STANDARDISATION OF WELDED BEAM & WELDED BOX,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,340,0-35-442-32965,0, TIER-2 ELEVATION AT GRID F AND G,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,341,0-35-442-32967,0," TIER-2 ELEVATION AT GRID 101, 102 AND 103",A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,342,0-35-442-32968,0, TIER-2 ELEVATION AT GRID 104 AND 105,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,343,0-35-442-32970,0, TIER-2 ELEVATION AT GRID 108 109 AND 110,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,344,0-35-442-32971,0, TIER-2 PLAN AT EL. 24060 FROM GRID 101 TO 105.5,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,345,0-35-442-32972,0, TIER-2 PLAN AT EL. 24060 FROM GRID 105.5 TO 110,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,346,0-35-442-32973,0, TIER-2 PLAN AT EL. 27560 FROM GRID 101 TO 105.5,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,347,0-35-442-32974,0, TIER-2 PLAN AT EL. 24060 FROM GRID 105.5 TO 110,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,348,2-35-532-61465,0, BOM FOR VBR TIER-2 35532,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,349,0-35-533-32949,0, BOM,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,350,3-35-110-07658,0, PRODUCTION NOTES,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,351,3-35-440-00697,3, STANDARDISATION OF WELDED BEAM & WELDED BOX,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,352,3-35-110-07658,0, PRODUCTION NOTES,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,353,3-35-440-00697,3, STANDARDISATION OF WELDED BEAM & WELDED BOX,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,354,3-35-110-07658,0, PRODUCTION NOTES,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,355,3-35-440-00697,3, STANDARDISATION OF WELDED BEAM & WELDED BOX,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,356,3-35-110-07658,0, PRODUCTION NOTES,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,357,3-35-440-00697,3, STANDARDISATION OF WELDED BEAM & WELDED BOX,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,358,3-35-110-07658,0, PRODUCTION NOTES,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,359,3-35-440-00697,3, STANDARDISATION OF WELDED BEAM & WELDED BOX,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,360,3-35-110-07658,0, PRODUCTION NOTES,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,361,3-35-440-00697,3, STANDARDISATION OF WELDED BEAM & WELDED BOX,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,362,3-35-440-00697,3, STANDARDISATION OF WELDED BEAM & WELDED BOX,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,363,3-35-440-00697,3, STANDARDISATION OF WELDED BEAM & WELDED BOX,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,364,3-35-110-07658,0, PRODUCTION NOTES,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,365,3-35-440-00697,3, STANDARDISATION OF WELDED BEAM & WELDED BOX,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,366,3-35-110-07658,0, PRODUCTION NOTES,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,367,3-35-440-00697,3, STANDARDISATION OF WELDED BEAM & WELDED BOX,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,368,3-35-110-07658,0, PRODUCTION NOTES,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,369,3-35-440-00697,3, STANDARDISATION OF WELDED BEAM & WELDED BOX,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,370,3-35-110-07658,0, PRODUCTION NOTES,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,371,3-35-440-00697,3, STANDARDISATION OF WELDED BEAM & WELDED BOX,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,372,3-35-110-07658,0, PRODUCTION NOTES,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,373,3-35-440-00697,3, STANDARDISATION OF WELDED BEAM & WELDED BOX,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,374,3-35-110-07658,0, PRODUCTION NOTES,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,375,3-35-440-00697,3, STANDARDISATION OF WELDED BEAM & WELDED BOX,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,376,3-35-110-07658,0, PRODUCTION NOTES,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,377,3-35-440-00697,3, STANDARDISATION OF WELDED BEAM & WELDED BOX,A ,1 ,2024-06-19,Y ,2024-06-28,TP ,
1834,378,3-V-0000-16532,2, SILENCER GENERAL ASSY,A ,3 ,2024-07-19,Y ,2024-07-30,TP ,
1834,379,0-35-181-33257,0, BOILER COLUMN KEYPLAN,A ,3 ,2024-07-19,Y ,2024-07-30,TP ,
1834,380,0-35-133-32192,3, S16L:3P-101 # 2,R ,3 ,2024-07-19,Y ,2024-07-30,TP ,
1834,381,0-35-133-32194,3, S16R:3P-101 # 2,R ,3 ,2024-07-19,Y ,2024-07-30,TP ,
1834,382,0-35-134-32202,1, S14L:4P-101 # 2,C ,3 ,2024-07-19,Y ,2024-07-30,TP ,
1834,383,0-35-134-32204,1, S14R:4P-101 # 2,C ,3 ,2024-07-19,Y ,2024-07-30,TP ,
1834,384,0-35-134-32206,1, S15L:4P-101 # 2,C ,3 ,2024-07-19,Y ,2024-07-30,TP ,
1834,385,0-35-134-32208,1, S15R:4P-101 # 2,C ,3 ,2024-07-19,Y ,2024-07-30,TP ,
